"","y1","y","x1","x2","a1","a2"
"1","0","3.67240875078265","1.68616557641501","1.15182553834317","A","B"
"2","0","2.17897630864735","2.3636027495536","0.522766810279515","A","B"
"3","0","2.32086135679119","1.13236527497484","1.85043005437362","B","A"
"4","0","4.15450788063673","0.322641440326031","1.94591063750652","A","A"
"5","0","0.706146893399458","1.01990711913309","0.269910859926572","A","B"
"6","0","3.66771480711791","1.15821199356169","0.977432729766749","A","A"
"7","0","0.285902892716919","1.51625871289291","0.342360994248356","A","B"
"8","0","-4.73146840687009","0.829762834955711","0.0570329693960674","A","B"
"9","0","0.0956258267877675","0.383092485849112","0.525141049540303","B","A"
"10","0","0.740962096361773","0.220527044547228","1.058838595743","B","A"
"11","0","5.9444933143539","1.41864093039234","2.13452024473403","A","A"
"12","0","-0.434806023879929","0.0217456560509643","1.69035748377379","A","A"
"13","0","1.78683267132797","0.556035932970772","1.2685405204051","A","A"
"14","0","3.44094542882319","0.687711917172577","1.15318363141105","A","A"
"15","0","-3.82519992578653","0.158138118795982","0.0617414740274963","B","A"
"16","0","-1.55108271195728","0.507871242333714","0.842004664116745","B","B"
"17","0","5.65525021751652","1.30177036433646","2.12477535305665","A","A"
"18","0","1.47021638722554","1.70774864091195","1.01419625296006","A","B"
"19","0","-2.73533912268333","0.524976973316432","0.364210712388563","B","B"
"20","0","-4.03404422206887","0.381085963805684","0.191080964252894","B","B"
"21","0","0.283901270101797","0.927320631703272","1.21745677370162","B","B"
"22","0","-2.60348582098092","0.417363522671453","0.119619047916541","A","B"
"23","0","1.59116339390741","1.17151296860611","1.87323502046336","B","B"
"24","0","-0.268760656099324","0.266595142060799","0.475339005917199","B","A"
"25","0","1.58622830597828","1.40086786729324","0.239107886440191","A","B"
"26","0","5.60141631499947","2.3517613933564","0.663092528226042","A","A"
"27","0","2.32118137254689","0.603042637553471","0.949343884703971","B","A"
"28","0","3.03187050853633","0.887549828531352","1.19942048101512","B","A"
"29","0","-4.40845287017206","0.124734269394545","0.257690584052154","B","B"
"30","0","-1.3876031080189","0.607729692264082","1.68260250504146","B","B"
"31","0","4.65100388163253","2.28330586122569","1.7623010471508","A","A"
"32","0","1.72934283847747","1.51424512342535","0.691900747994605","A","B"
"33","0","0.859853486826596","0.755125490469682","1.02130547097919","B","A"
"34","0","0.145816198263349","1.10937914008246","1.02438667374906","B","B"
"35","0","-0.55166983484931","1.21790808899353","0.651075580395952","B","B"
"36","0","4.00880951390341","0.840706092764648","1.89160311529833","B","A"
"37","0","0.896515878350992","1.30120162711133","1.43810861237352","B","B"
"38","0","2.09338461277604","1.89535475184208","1.30728350337306","B","A"
"39","0","1.92566052402545","0.249261032232851","1.33802347345338","A","A"
"40","0","-0.377495454544445","0.909952288531037","0.455549713006141","B","A"
"41","0","3.47401064386419","0.90256067790126","1.02099877375861","A","B"
"42","0","3.46173008195482","0.698395868649574","1.22261565870236","B","A"
"43","0","-3.33296039144149","0.186933886755476","0.309074742044482","B","B"
"44","0","6.50403940916548","1.99545434488851","2.07025486466674","A","A"
"45","0","0.682934548889603","0.957155437334503","1.19307847771178","B","A"
"46","0","0.77476673837781","0.423485410242079","1.37260351870389","B","A"
"47","0","-0.995140537589077","1.10843567784981","0.539004560050779","A","B"
"48","0","-0.176101398636217","1.81190237399025","0.040322302570128","A","B"
"49","0","0.648172420935965","0.927506792297591","0.918665678074374","B","B"
"50","0","4.53334742120349","0.832281825913302","2.22588463345741","B","A"
"51","0","3.15407033150253","0.335568618949921","1.10900227385657","A","A"
"52","0","-8.23322184481523","0.917760006536458","0.00490134387930638","B","B"
"53","0","-2.72600113551549","0.0991115549706647","0.464724252226811","B","A"
"54","0","3.71170807129894","0.898981662225594","2.22134245406689","B","A"
"55","0","-2.96650853960575","0.642397072764743","0.155697140160076","B","B"
"56","0","-4.26190239296984","0.443100769119711","0.182298676627528","B","B"
"57","0","0.263506590702621","0.612956596251278","0.553807200891814","B","A"
"58","0","-3.27550854210895","0.226247828528214","0.541750168441116","B","B"
"59","0","-0.458614313610573","0.374335462307062","0.334087612471501","A","B"
"60","0","-1.26678449701768","0.503854446311003","1.89618729904398","B","B"
"61","0","-3.74437861133419","0.69113972983075","0.132193970452879","B","B"
"62","0","0.02505354853438","1.17049339274765","0.522572544701264","A","B"
"63","0","2.14161099844522","0.558433636814747","1.09151530737222","B","A"
"64","0","0.939531254654158","0.419955310573947","2.76821565852436","B","A"
"65","0","-2.10479215656369","1.45340422926522","0.0245405740985684","A","B"
"66","0","-4.22362954900087","0.326517342198641","0.0557520547271846","A","B"
"67","0","-2.2112833356661","0.0458437162156137","0.966432301339619","B","A"
"68","0","-7.78052225891121","0.288887923314761","0.00253158469501339","B","B"
"69","0","-1.58275429191818","0.674567394339977","0.592084648456353","B","B"
"70","0","4.15461635140911","0.704898456766365","1.25204414669565","A","A"
"71","0","1.76246441411541","0.333295876983211","1.45165828766127","B","A"
"72","0","-1.41513980623559","0.611054187844976","0.813848129843468","B","B"
"73","0","-0.275132573496474","0.808476593706031","0.195290022187245","A","B"
"74","0","-1.18323724315038","0.130596291846918","1.55980809135691","B","A"
"75","0","-5.26668572558333","0.0735224594004884","0.113257251181239","B","A"
"76","0","2.69345402271848","0.780000027829588","1.20112647752964","A","A"
"77","0","2.25143971924775","0.543239023881224","1.10757133888878","B","A"
"78","0","5.44451882222845","1.51106738798599","1.39006063922476","A","A"
"79","0","-1.76235355596091","0.692332039937032","0.407465589997145","A","B"
"80","0","-4.16969897822575","0.453999095778245","0.0909476323972698","B","B"
"81","0","5.00619468561624","2.25291846538374","0.660811859656528","A","A"
"82","0","0.669702067359495","0.860125418420891","2.98853648831646","B","B"
"83","0","-1.2993721493651","1.20635316989934","0.153514906575486","A","B"
"84","0","2.0143334483573","0.959548676337027","0.642251123686671","A","A"
"85","0","6.77268101902179","1.78962291150787","1.28652626137517","A","A"
"86","0","-1.14815225294327","0.267174606336667","0.332185079736133","B","A"
"87","0","0.242414448432465","1.58627579745109","0.682384446626651","B","B"
