"","y1","y","x1","x2","a1","a2"
"1","0","-0.848276680674946","1.30046045431137","0.468998783611767","B","B"
"2","0","-5.93306023086292","0.0635310064772533","0.321254059358089","B","B"
"3","0","-2.10796841446655","0.836745179548609","0.755569117667847","B","B"
"4","0","0.580913479705008","1.03151730017631","0.247006542435666","B","A"
"5","0","-2.70591363706003","0.378654687371421","0.456416590368462","B","A"
"6","0","1.35454564204035","2.59520988903222","0.360387809947592","A","B"
"7","0","0.216709789629587","0.705555408694254","0.454816139612832","A","B"
"8","0","1.6835229932606","1.08207103942396","0.929102295798549","B","A"
"9","0","-1.11676968536904","1.83618247327367","0.463886119116745","B","B"
"10","0","-0.911550251063002","1.03404369645866","0.0781042852719324","A","B"
"11","0","3.73147713520532","0.536519963250966","1.24381218875451","A","A"
"12","0","-2.39588593128451","0.207077567462045","0.408622943013228","B","B"
"13","0","-1.27633325267966","0.513676546682197","0.645090567695936","B","B"
"14","0","-1.9404532854886","0.352871524343274","0.335935452916285","B","A"
"15","0","-6.66543512701528","0.0735820069497422","0.515044145941419","B","B"
"16","0","-2.85918532608979","0.350915287833072","0.202636020692196","A","B"
"17","0","6.76840154538434","1.37895954078296","1.82715093115463","A","A"
"18","0","-2.90498372879967","1.53608219223054","0.114147446618218","B","B"
"19","0","-1.07007668124509","0.0502652576551857","1.53504874496679","B","A"
"20","0","-1.9733573526892","0.0954587714265428","1.35389704977687","B","A"
"21","0","-2.80817336843287","0.211622583659163","0.749674337096726","B","B"
"22","0","-1.08630308261867","0.951751623188016","0.231436474677325","B","B"
"23","0","0.0654565847713364","0.906772270993966","0.850373916622808","A","B"
"24","0","3.54561686800113","1.80631402631271","1.88940349390959","B","A"
"25","0","1.11825601932092","0.749518605051013","0.579560126282372","B","A"
"26","0","2.27732896502361","2.37682253101298","0.951955021742714","A","B"
"27","0","-2.2589535828537","0.331615603488877","0.192781257297791","B","A"
"28","0","0.307839657354136","0.290113862380638","0.605278528868229","A","B"
"29","0","2.07894237639356","1.93857945210127","1.21041922224554","B","B"
"30","0","1.3851770099044","0.347793965849731","2.28441509065168","B","A"
"31","0","-1.77243620592031","0.268774042997554","0.594517025739357","B","B"
"32","0","1.95123172885404","1.35848843831917","0.530967568655909","A","B"
"33","0","5.35432001542745","2.72198852931632","1.22214196119782","A","A"
"34","0","0.054128712826758","0.221002802217352","1.38553728342629","B","A"
"35","0","-3.12321857126744","0.0699834721775045","0.557135207367624","A","B"
"36","0","-1.62746187865473","0.287897408061801","0.425407069646299","B","A"
"37","0","0.864739132023037","0.460945067123391","0.616717558747919","A","B"
"38","0","0.354585288510561","1.13777887208765","0.241214506112252","A","B"
"39","0","-3.52323328087035","2.1312119582524","0.0220246307165707","A","B"
"40","0","1.63006183015071","0.962731085703326","1.12283833495749","B","A"
"41","0","-2.14106360996773","0.143235379073136","1.12750852239774","B","A"
"42","0","-1.29906339529","0.20317039413005","0.361691305101108","A","B"
"43","0","0.220199372663233","0.253416145815735","2.92032634804359","B","A"
"44","0","5.21363829254858","1.29235597625999","1.05110424839006","A","A"
"45","0","-3.19521247482122","0.361005647246735","0.197806736640465","B","B"
"46","0","-2.93643198172858","0.55344832713464","0.746619839606559","B","B"
"47","0","-0.787787034758227","0.534251369412986","1.39081157058229","B","A"
"48","0","-2.11728092758444","0.44249028886033","0.135451057855283","A","B"
"49","0","0.153116749081765","0.666880060255517","0.434348190932281","B","A"
"50","0","0.98946903957458","1.46493842375213","0.810243113786019","B","A"
"51","0","0.867059483329612","0.780016601175421","0.427572460396073","A","A"
"52","0","-1.79720561807882","0.595812358721862","0.672464728249547","B","B"
"53","0","6.48485296849226","2.06520787959521","1.50251574366033","A","A"
"54","0","0.180379340650363","0.311092785774335","1.37624030819692","B","A"
"55","0","1.05619671097673","0.553155586140973","1.18167219644123","A","B"
"56","0","-3.20158221597959","0.0252595329014542","1.07239464275889","B","A"
"57","0","2.249524191735","1.34396787645571","0.617908154074829","A","B"
"58","0","3.24959614922271","0.490039998946978","1.88274523113041","A","A"
"59","0","3.55271418646534","0.440361592846189","0.878076542175077","A","A"
"60","0","-0.988028617971037","0.88518014232582","0.688129609533558","A","B"
"61","0","-1.6927722437485","0.0991821866170124","1.61579561558464","B","A"
"62","0","2.66545072740392","1.53032019844461","3.4305755853739","B","A"
"63","0","-1.42494591709333","0.628395682282911","0.170279047201058","A","B"
"64","0","-0.385212792327254","0.49608906005558","0.478749540490722","B","A"
"65","0","0.0323667654130704","1.05213165236637","0.186867778413721","A","B"
"66","0","-1.46504067184048","0.527948882298657","0.10208437290082","A","B"
"67","0","0.530536809031707","0.422118353817439","1.40407056750263","B","A"
"68","0","-4.28235659280514","0.533596906969986","0.0182780897571411","B","B"
"69","0","3.98296775878583","1.82936534785138","0.600203725709801","A","A"
"70","0","-0.694557849920657","0.306844552543901","0.538677902849773","B","A"
"71","0","0.068401746798167","0.112363498034879","0.60342791549804","B","A"
"72","0","1.49236766753737","0.896858279470316","1.2215215009536","A","B"
"73","0","-3.8672717293312","0.381926522746912","0.263587277831857","B","B"
"74","0","2.54964294327297","0.698008493231526","0.590943699779639","A","A"
"75","0","1.06743062136149","0.352252280462129","1.11059834883448","B","A"
"76","0","3.86242002026225","1.69229530448395","0.612072303658798","A","A"
"77","0","-2.31366264902327","0.98504176559707","0.101613439367429","A","B"
"78","0","-3.1568748672591","0.224883864203647","0.421486589222936","B","B"
"79","0","-2.49639592326997","0.194211117758738","0.60595386198383","B","A"
"80","0","0.961255618907543","0.413116305035131","1.35908904854451","B","A"
"81","0","-2.35312660131429","0.625571894936437","0.368077072128608","B","B"
"82","0","-1.64503398286806","0.803082497182643","0.10863052450413","A","B"
"83","0","-2.90983483837288","1.36779324616429","0.0755502411882833","A","B"
"84","0","-4.25768996431777","0.179469764896163","0.771805250369044","B","B"
"85","0","-6.12679322016175","0.0267914715801207","2.59228670219579","B","B"
"86","0","-2.70914498134715","1.44130618556803","0.21592907999206","B","B"
"87","0","1.93799104053603","0.885968326166526","1.17889602201941","B","A"
"88","0","-1.10054740583437","0.616100343537313","0.990929898158702","B","B"
"89","0","0.242232770690836","1.57438374962851","0.34203509065128","A","B"
"90","0","-3.58869299504343","0.318542418424301","0.505857896721962","B","B"
"91","0","-0.828760661638189","1.13205999852369","2.01909010496574","B","B"
"92","0","-5.29318593075995","0.236141467809744","0.239886897092732","B","B"
"93","0","-4.01721402480575","0.19087637473227","0.0854659020918951","B","B"
"94","0","-4.88724934122426","1.10556999778568","0.0961458365595183","B","B"
"95","0","2.76722358247318","0.577357353882154","1.94539587320178","B","A"
"96","0","-7.25761281737398","0.000267767415796732","1.07604596258217","B","A"
"97","0","2.08086303812049","1.33187342476755","0.0894568914926917","A","A"
"98","0","-2.18298368744864","1.10593030923973","0.719602564324889","B","B"
"99","0","-1.74360276690432","1.04424168631233","0.637388078261902","B","A"
"100","0","0.932746126854163","0.579786383530994","0.894494942101464","B","A"
"101","0","3.719514038994","0.148658655494498","1.65265030983458","A","A"
"102","0","2.45287476645682","1.406132532299","1.30896282876203","A","B"
"103","0","3.29169589511841","1.11747941601343","1.20054034522324","B","A"
"104","0","-3.39823271889645","0.430127451155073","0.0505775205538407","B","A"
"105","0","-0.0374524998114105","0.733497291632873","0.140198424584211","A","B"
"106","0","-2.75197597143742","0.488141972475333","0.456561882208261","B","B"
"107","0","2.7318227902114","1.52616566632716","0.661414834166709","B","A"
"108","0","2.55557585825298","1.30799037811468","0.285925719191286","A","A"
"109","0","-4.75518395840452","0.0119084436521374","0.353444480796744","B","A"
"110","0","2.35231232455561","1.01531822817285","0.684228763612931","A","B"
"111","0","-2.85509102050733","0.540443011315505","0.230681851926314","B","B"
"112","0","-0.0284533494087229","1.72880469162984","0.146697983731027","A","B"
"113","0","2.31358639873052","0.977312265808816","1.29498109793364","B","A"
"114","0","2.02901458662502","1.09725908765108","1.69678417018715","A","B"
"115","0","-0.257218530174724","0.152294257336515","1.04534891283929","B","A"
"116","0","-1.45938250536823","0.3311685676539","0.405010952514848","B","B"
"117","0","-2.45595530597899","0.934084191532037","0.197327386043951","B","B"
"118","0","2.80246993935152","0.9040301369914","2.03274130315795","B","A"
"119","0","0.603434879914349","1.23127667471525","0.407147327719676","B","A"
"120","0","-2.70731515594486","0.398907579991177","0.372941520701295","B","B"
"121","0","-0.617735918598084","1.30046045431137","0.468998783611767","B","B"
"122","0","-4.31784529669826","0.0635310064772533","0.321254059358089","B","B"
"123","0","-1.700282711683","0.836745179548609","0.755569117667847","B","B"
"124","0","-0.203597278035633","1.03151730017631","0.247006542435666","B","A"
"125","0","-2.62815173406299","0.378654687371421","0.456416590368462","B","A"
"126","0","3.58936772112498","2.59520988903222","0.360387809947592","A","B"
"127","0","0.467449058711009","0.705555408694254","0.454816139612832","A","B"
"128","0","1.53055424963519","1.08207103942396","0.929102295798549","B","A"
"129","0","-1.41683827775945","1.83618247327367","0.463886119116745","B","B"
"130","0","0.0443891601237242","1.03404369645866","0.0781042852719324","A","B"
"131","0","3.5118092872108","0.536519963250966","1.24381218875451","A","A"
"132","0","-1.01158644175978","0.207077567462045","0.408622943013228","B","B"
"133","0","-0.435100367057792","0.513676546682197","0.645090567695936","B","B"
"134","0","-1.95738935691559","0.352871524343274","0.335935452916285","B","A"
"135","0","-5.25406127990644","0.0735820069497422","0.515044145941419","B","B"
"136","0","-2.71090605894891","0.350915287833072","0.202636020692196","A","B"
"137","0","7.97451201732192","1.37895954078296","1.82715093115463","A","A"
"138","0","-2.55521336764842","1.53608219223054","0.114147446618218","B","B"
"139","0","0.414706806066512","0.0502652576551857","1.53504874496679","B","A"
"140","0","-0.714919074338872","0.0954587714265428","1.35389704977687","B","A"
"141","0","-1.76947028918876","0.211622583659163","0.749674337096726","B","B"
"142","0","-0.269491180484006","0.951751623188016","0.231436474677325","B","B"
